genus,speciesname,record_id,month,day,year,plot,species,sex,wgt
Reithrodontomys,megalotis,35074,11,9,2002,23,RM,F,14
Reithrodontomys,megalotis,35547,12,31,2002,10,RM,F,14
Reithrodontomys,megalotis,3698,1,11,1981,19,RM,M,11
Reithrodontomys,megalotis,3709,1,11,1981,19,RM,F,12
Reithrodontomys,megalotis,3780,1,12,1981,12,RM,M,11
Reithrodontomys,megalotis,3831,1,31,1981,12,RM,M,12
Reithrodontomys,megalotis,3838,1,31,1981,19,RM,F,""
Reithrodontomys,megalotis,3841,1,31,1981,19,RM,M,9
Reithrodontomys,megalotis,3908,3,8,1981,19,RM,M,10
Reithrodontomys,megalotis,3912,3,8,1981,23,RM,F,13
Reithrodontomys,megalotis,397,11,13,1977,17,RM,F,7
Reithrodontomys,megalotis,4118,4,5,1981,23,RM,F,17
Reithrodontomys,megalotis,4379,5,3,1981,23,RM,F,15
Reithrodontomys,megalotis,4531,6,4,1981,23,RM,F,12
Reithrodontomys,megalotis,4585,6,5,1981,19,RM,M,12
Reithrodontomys,megalotis,4860,10,1,1981,4,RM,M,14
Reithrodontomys,megalotis,4966,11,22,1981,17,RM,M,10
Reithrodontomys,megalotis,5006,11,22,1981,19,RM,M,10
Reithrodontomys,megalotis,5008,11,22,1981,24,RM,F,11
Reithrodontomys,megalotis,5031,11,23,1981,3,RM,F,9
Reithrodontomys,megalotis,5061,11,23,1981,3,RM,F,9
Reithrodontomys,megalotis,5082,12,30,1981,21,RM,F,10
Reithrodontomys,megalotis,5088,12,30,1981,17,RM,F,10
Reithrodontomys,megalotis,5089,12,30,1981,19,RM,M,9
Reithrodontomys,megalotis,5092,12,30,1981,20,RM,M,10
Reithrodontomys,megalotis,5094,12,30,1981,21,RM,F,11
Reithrodontomys,megalotis,5095,12,30,1981,19,RM,F,14
Reithrodontomys,megalotis,5101,12,30,1981,15,RM,M,9
Reithrodontomys,megalotis,5103,12,30,1981,15,RM,F,12
Reithrodontomys,megalotis,5114,12,31,1981,12,RM,F,9
Reithrodontomys,megalotis,5123,12,31,1981,12,RM,M,8
Reithrodontomys,megalotis,5142,12,31,1981,11,RM,F,14
Reithrodontomys,megalotis,5160,1,1,1982,3,RM,F,11
Reithrodontomys,megalotis,5162,1,1,1982,3,RM,F,10
Reithrodontomys,megalotis,5176,1,1,1982,5,RM,M,9
Reithrodontomys,megalotis,5182,1,1,1982,3,RM,F,15
Reithrodontomys,megalotis,5188,1,1,1982,3,RM,F,16
Reithrodontomys,megalotis,5190,1,1,1982,2,RM,F,11
Reithrodontomys,megalotis,5211,1,24,1982,23,RM,M,9
Reithrodontomys,megalotis,5212,1,24,1982,21,RM,F,8
Reithrodontomys,megalotis,5217,1,24,1982,12,RM,F,13
Reithrodontomys,megalotis,5224,1,24,1982,12,RM,M,7
Reithrodontomys,megalotis,5228,1,24,1982,20,RM,M,11
Reithrodontomys,megalotis,5230,1,24,1982,19,RM,M,12
Reithrodontomys,megalotis,5240,1,24,1982,10,RM,M,10
Reithrodontomys,megalotis,5242,1,24,1982,11,RM,F,14
Reithrodontomys,megalotis,5245,1,24,1982,21,RM,M,11
Reithrodontomys,megalotis,5246,1,24,1982,24,RM,M,10
Reithrodontomys,megalotis,5264,1,24,1982,21,RM,F,10
Reithrodontomys,megalotis,5295,1,25,1982,3,RM,F,13
Reithrodontomys,megalotis,5307,1,25,1982,3,RM,F,12
Reithrodontomys,megalotis,5314,1,25,1982,17,RM,M,10
Reithrodontomys,megalotis,5315,1,25,1982,16,RM,M,11
Reithrodontomys,megalotis,5328,2,22,1982,17,RM,F,9
Reithrodontomys,megalotis,5329,2,22,1982,19,RM,M,9
Reithrodontomys,megalotis,5342,2,22,1982,12,RM,F,13
Reithrodontomys,megalotis,5353,2,22,1982,17,RM,M,9
Reithrodontomys,megalotis,5356,2,22,1982,24,RM,M,9
Reithrodontomys,megalotis,5357,2,22,1982,20,RM,F,10
Reithrodontomys,megalotis,5359,2,22,1982,20,RM,M,10
Reithrodontomys,megalotis,5374,2,22,1982,17,RM,M,11
Reithrodontomys,megalotis,5376,2,22,1982,19,RM,F,10
Reithrodontomys,megalotis,5377,2,22,1982,19,RM,F,8
Reithrodontomys,megalotis,5378,2,22,1982,18,RM,M,11
Reithrodontomys,megalotis,5379,2,22,1982,19,RM,M,12
Reithrodontomys,megalotis,5380,2,22,1982,17,RM,M,11
Reithrodontomys,megalotis,5382,2,22,1982,19,RM,M,10
Reithrodontomys,megalotis,5384,2,22,1982,24,RM,F,11
Reithrodontomys,megalotis,5395,2,23,1982,11,RM,F,13
Reithrodontomys,megalotis,5402,2,23,1982,6,RM,M,11
Reithrodontomys,megalotis,5409,2,23,1982,3,RM,M,9
Reithrodontomys,megalotis,5410,2,23,1982,4,RM,M,9
Reithrodontomys,megalotis,5417,2,23,1982,3,RM,F,10
Reithrodontomys,megalotis,5423,2,23,1982,11,RM,F,11
Reithrodontomys,megalotis,5424,2,23,1982,3,RM,M,7
Reithrodontomys,megalotis,5431,2,23,1982,11,RM,M,10
Reithrodontomys,megalotis,5433,2,23,1982,3,RM,M,10
Reithrodontomys,megalotis,5437,2,23,1982,15,RM,M,11
Reithrodontomys,megalotis,5439,2,23,1982,3,RM,F,15
Reithrodontomys,megalotis,5440,2,23,1982,15,RM,M,9
Reithrodontomys,megalotis,5447,2,23,1982,3,RM,F,13
Reithrodontomys,megalotis,5448,2,23,1982,3,RM,F,7
Reithrodontomys,megalotis,5454,2,23,1982,3,RM,M,11
Reithrodontomys,megalotis,5466,2,24,1982,1,RM,M,8
Reithrodontomys,megalotis,5469,2,24,1982,1,RM,M,9
Reithrodontomys,megalotis,5477,2,24,1982,2,RM,F,8
Reithrodontomys,megalotis,5489,2,24,1982,2,RM,M,9
Reithrodontomys,megalotis,5498,2,24,1982,9,RM,M,10
Reithrodontomys,megalotis,5502,2,24,1982,2,RM,M,9
Reithrodontomys,megalotis,5509,3,29,1982,21,RM,M,11
Reithrodontomys,megalotis,5520,3,29,1982,21,RM,F,10
Reithrodontomys,megalotis,5522,3,29,1982,24,RM,F,12
Reithrodontomys,megalotis,5524,3,29,1982,23,RM,F,9
Reithrodontomys,megalotis,5525,3,29,1982,21,RM,M,11
Reithrodontomys,megalotis,5526,3,29,1982,20,RM,F,10
Reithrodontomys,megalotis,5527,3,29,1982,12,RM,M,9
Reithrodontomys,megalotis,5530,3,29,1982,21,RM,F,12
Reithrodontomys,megalotis,5536,3,29,1982,21,RM,M,10
Reithrodontomys,megalotis,5542,3,29,1982,19,RM,M,9
Reithrodontomys,megalotis,5543,3,29,1982,19,RM,M,9
Reithrodontomys,megalotis,5545,3,29,1982,18,RM,M,11
Reithrodontomys,megalotis,5551,3,29,1982,12,RM,F,11
Reithrodontomys,megalotis,5561,3,29,1982,24,RM,M,10
Reithrodontomys,megalotis,5564,3,29,1982,2,RM,M,10
Reithrodontomys,megalotis,5565,3,29,1982,10,RM,F,14
Reithrodontomys,megalotis,5566,3,29,1982,2,RM,F,10
Reithrodontomys,megalotis,5578,3,29,1982,19,RM,M,8
Reithrodontomys,megalotis,5580,3,29,1982,23,RM,F,12
Reithrodontomys,megalotis,5582,3,29,1982,10,RM,M,11
Reithrodontomys,megalotis,5591,3,29,1982,18,RM,F,12
Reithrodontomys,megalotis,5593,3,29,1982,23,RM,M,11
Reithrodontomys,megalotis,5595,3,30,1982,16,RM,M,10
Reithrodontomys,megalotis,5603,3,30,1982,7,RM,M,11
Reithrodontomys,megalotis,5641,3,30,1982,3,RM,F,14
Reithrodontomys,megalotis,5644,3,30,1982,3,RM,M,10
Reithrodontomys,megalotis,5645,3,30,1982,17,RM,M,10
Reithrodontomys,megalotis,5646,3,30,1982,16,RM,M,9
Reithrodontomys,megalotis,5653,3,30,1982,1,RM,M,12
Reithrodontomys,megalotis,5656,3,30,1982,16,RM,F,12
Reithrodontomys,megalotis,5660,3,30,1982,15,RM,M,9
Reithrodontomys,megalotis,5665,3,30,1982,16,RM,F,11
Reithrodontomys,megalotis,5666,3,30,1982,17,RM,M,10
Reithrodontomys,megalotis,5676,3,30,1982,3,RM,M,6
Reithrodontomys,megalotis,5685,4,28,1982,23,RM,M,9
Reithrodontomys,megalotis,5693,4,28,1982,19,RM,M,9
Reithrodontomys,megalotis,5713,4,28,1982,23,RM,F,10
Reithrodontomys,megalotis,5723,4,28,1982,12,RM,M,11
Reithrodontomys,megalotis,5734,4,28,1982,18,RM,M,11
Reithrodontomys,megalotis,5744,4,28,1982,10,RM,F,10
Reithrodontomys,megalotis,5750,4,28,1982,23,RM,F,9
Reithrodontomys,megalotis,5758,4,28,1982,19,RM,M,5
Reithrodontomys,megalotis,5770,4,29,1982,16,RM,"",9
Reithrodontomys,megalotis,5782,4,29,1982,16,RM,"",8
Reithrodontomys,megalotis,5787,4,29,1982,14,RM,M,9
Reithrodontomys,megalotis,5801,4,29,1982,7,RM,"",16
Reithrodontomys,megalotis,5807,4,29,1982,15,RM,F,15
Reithrodontomys,megalotis,5808,4,29,1982,16,RM,"",10
Reithrodontomys,megalotis,5841,5,21,1982,20,RM,F,11
Reithrodontomys,megalotis,5850,5,21,1982,20,RM,M,10
Reithrodontomys,megalotis,5874,5,21,1982,24,RM,"",""
Reithrodontomys,megalotis,5881,5,21,1982,24,RM,M,10
Reithrodontomys,megalotis,5886,5,21,1982,23,RM,"",10
Reithrodontomys,megalotis,5890,5,21,1982,18,RM,M,10
Reithrodontomys,megalotis,5908,5,21,1982,23,RM,M,9
Reithrodontomys,megalotis,5923,5,22,1982,16,RM,"",""
Reithrodontomys,megalotis,5925,5,22,1982,16,RM,M,10
Reithrodontomys,megalotis,5929,5,22,1982,16,RM,"",""
Reithrodontomys,megalotis,5965,5,22,1982,14,RM,F,5
Reithrodontomys,megalotis,5984,6,28,1982,7,RM,M,12
Reithrodontomys,megalotis,5985,6,28,1982,3,RM,M,13
Reithrodontomys,megalotis,5993,6,28,1982,7,RM,F,12
Reithrodontomys,megalotis,6012,6,28,1982,3,RM,F,10
Reithrodontomys,megalotis,6052,6,28,1982,10,RM,M,11
Reithrodontomys,megalotis,6063,6,29,1982,19,RM,M,9
Reithrodontomys,megalotis,6075,6,29,1982,24,RM,M,10
Reithrodontomys,megalotis,6081,6,29,1982,16,RM,M,11
Reithrodontomys,megalotis,6091,6,29,1982,23,RM,F,8
Reithrodontomys,megalotis,6102,6,29,1982,19,RM,M,9
Reithrodontomys,megalotis,6218,7,26,1982,15,RM,M,9
Reithrodontomys,megalotis,6254,7,26,1982,17,RM,M,12
Reithrodontomys,megalotis,6297,7,27,1982,21,RM,F,11
Reithrodontomys,megalotis,6299,7,27,1982,16,RM,"",""
Reithrodontomys,megalotis,6333,8,15,1982,16,RM,"",""
Reithrodontomys,megalotis,6372,8,15,1982,11,RM,M,11
Reithrodontomys,megalotis,6392,8,15,1982,23,RM,M,10
Reithrodontomys,megalotis,6419,8,15,1982,23,RM,F,16
Reithrodontomys,megalotis,6446,8,16,1982,3,RM,M,14
Reithrodontomys,megalotis,6480,8,16,1982,3,RM,F,14
Reithrodontomys,megalotis,6502,8,16,1982,10,RM,F,13
Reithrodontomys,megalotis,6511,8,16,1982,10,RM,M,11
Reithrodontomys,megalotis,6704,10,23,1982,19,RM,F,12
Reithrodontomys,megalotis,6839,10,24,1982,16,RM,M,8
Reithrodontomys,megalotis,6866,10,24,1982,16,RM,M,10
Reithrodontomys,megalotis,6882,10,24,1982,7,RM,"",10
Reithrodontomys,megalotis,695,3,12,1978,17,RM,"",""
Reithrodontomys,megalotis,6958,11,21,1982,19,RM,M,9
Reithrodontomys,megalotis,6969,11,21,1982,21,RM,F,10
Reithrodontomys,megalotis,6975,11,21,1982,14,RM,M,10
Reithrodontomys,megalotis,6998,11,21,1982,15,RM,M,11
Reithrodontomys,megalotis,7010,11,21,1982,24,RM,M,11
Reithrodontomys,megalotis,7016,11,21,1982,19,RM,F,12
Reithrodontomys,megalotis,7018,11,21,1982,18,RM,F,11
Reithrodontomys,megalotis,7021,11,21,1982,21,RM,M,10
Reithrodontomys,megalotis,7031,11,21,1982,21,RM,F,10
Reithrodontomys,megalotis,7078,11,22,1982,3,RM,F,11
Reithrodontomys,megalotis,7083,11,22,1982,12,RM,M,8
Reithrodontomys,megalotis,7092,11,22,1982,3,RM,F,9
Reithrodontomys,megalotis,7157,1,12,1983,19,RM,F,8
Reithrodontomys,megalotis,7160,1,12,1983,17,RM,F,9
Reithrodontomys,megalotis,7166,1,12,1983,24,RM,F,9
Reithrodontomys,megalotis,7170,1,12,1983,12,RM,M,10
Reithrodontomys,megalotis,7181,1,12,1983,12,RM,F,8
Reithrodontomys,megalotis,7193,1,12,1983,20,RM,F,8
Reithrodontomys,megalotis,7196,1,12,1983,11,RM,M,8
Reithrodontomys,megalotis,7199,1,12,1983,14,RM,F,8
Reithrodontomys,megalotis,7203,1,12,1983,19,RM,F,7
Reithrodontomys,megalotis,7204,1,12,1983,19,RM,M,8
Reithrodontomys,megalotis,7213,1,12,1983,19,RM,F,12
Reithrodontomys,megalotis,7214,1,12,1983,24,RM,F,8
Reithrodontomys,megalotis,7221,1,12,1983,18,RM,M,9
Reithrodontomys,megalotis,7222,1,12,1983,17,RM,M,9
Reithrodontomys,megalotis,7227,1,12,1983,18,RM,F,8
Reithrodontomys,megalotis,7229,1,12,1983,14,RM,M,11
Reithrodontomys,megalotis,7232,1,12,1983,21,RM,M,8
Reithrodontomys,megalotis,7239,1,13,1983,3,RM,M,12
Reithrodontomys,megalotis,7247,1,13,1983,3,RM,M,9
Reithrodontomys,megalotis,7318,2,26,1983,12,RM,M,8
Reithrodontomys,megalotis,7324,2,26,1983,12,RM,F,8
Reithrodontomys,megalotis,7335,2,26,1983,24,RM,M,10
Reithrodontomys,megalotis,7336,2,26,1983,18,RM,F,9
Reithrodontomys,megalotis,7344,2,26,1983,11,RM,M,11
Reithrodontomys,megalotis,7359,2,26,1983,24,RM,F,7
Reithrodontomys,megalotis,7364,2,26,1983,17,RM,F,10
Reithrodontomys,megalotis,7369,2,27,1983,22,RM,M,9
Reithrodontomys,megalotis,7372,2,27,1983,23,RM,M,8
Reithrodontomys,megalotis,7384,2,27,1983,23,RM,F,9
Reithrodontomys,megalotis,7387,2,27,1983,16,RM,F,12
Reithrodontomys,megalotis,7389,2,27,1983,21,RM,F,8
Reithrodontomys,megalotis,7390,2,27,1983,7,RM,M,14
Reithrodontomys,megalotis,7398,2,27,1983,10,RM,M,11
Reithrodontomys,megalotis,7423,2,27,1983,16,RM,M,7
Reithrodontomys,megalotis,7428,2,27,1983,15,RM,M,8
Reithrodontomys,megalotis,7448,2,27,1983,16,RM,M,10
Reithrodontomys,megalotis,7452,2,27,1983,6,RM,M,10
Reithrodontomys,megalotis,7455,2,27,1983,23,RM,"",""
Reithrodontomys,megalotis,7456,2,27,1983,19,RM,M,8
Reithrodontomys,megalotis,7457,2,27,1983,10,RM,M,9
Reithrodontomys,megalotis,7459,2,27,1983,7,RM,M,10
Reithrodontomys,megalotis,7461,3,14,1983,19,RM,F,8
Reithrodontomys,megalotis,7464,3,14,1983,18,RM,M,8
Reithrodontomys,megalotis,7470,3,14,1983,22,RM,M,9
Reithrodontomys,megalotis,7471,3,14,1983,12,RM,F,9
Reithrodontomys,megalotis,7472,3,14,1983,17,RM,F,10
Reithrodontomys,megalotis,7478,3,14,1983,21,RM,M,10
Reithrodontomys,megalotis,7480,3,14,1983,24,RM,F,9
Reithrodontomys,megalotis,7482,3,14,1983,18,RM,F,9
Reithrodontomys,megalotis,7484,3,14,1983,24,RM,M,11
Reithrodontomys,megalotis,7488,3,14,1983,19,RM,M,8
Reithrodontomys,megalotis,7499,3,14,1983,12,RM,M,11
Reithrodontomys,megalotis,7504,3,14,1983,24,RM,F,7
Reithrodontomys,megalotis,7511,3,14,1983,11,RM,M,14
Reithrodontomys,megalotis,7514,3,14,1983,21,RM,F,8
Reithrodontomys,megalotis,7516,3,14,1983,11,RM,M,11
Reithrodontomys,megalotis,7520,3,14,1983,24,RM,M,8
Reithrodontomys,megalotis,7526,3,14,1983,20,RM,F,8
Reithrodontomys,megalotis,7530,3,14,1983,19,RM,M,8
Reithrodontomys,megalotis,7534,3,14,1983,18,RM,M,10
